"otu.1"	"otu.2"	"otu.3"	"otu.4"	"otu.5"	"otu.6"	"otu.7"	"otu.8"	"otu.9"	"otu.10"	"otu.11"	"otu.12"	"otu.13"	"otu.14"	"otu.15"	"otu.16"	"otu.17"	"otu.18"	"otu.19"	"otu.20"	"otu.21"	"otu.22"	"otu.23"	"otu.24"	"otu.25"	"otu.26"	"otu.27"	"otu.28"	"otu.29"	"otu.30"	"otu.31"	"otu.32"	"otu.33"	"otu.34"	"otu.35"	"otu.36"	"otu.37"	"otu.38"	"otu.39"	"otu.40"	"otu.41"	"otu.42"	"otu.43"	"otu.44"	"otu.45"	"otu.46"	"otu.47"	"otu.48"	"otu.49"	"otu.50"	"otu.51"	"otu.52"	"otu.53"	"otu.54"	"otu.55"	"otu.56"	"otu.57"	"otu.58"	"otu.59"	"otu.60"	"otu.61"	"otu.62"	"otu.63"	"otu.64"	"otu.65"	"otu.66"	"otu.67"	"otu.68"	"otu.69"	"otu.70"	"otu.71"	"otu.72"	"otu.73"	"otu.74"	"otu.75"	"otu.76"	"otu.77"	"otu.78"	"otu.79"	"otu.80"	"otu.81"	"otu.82"	"otu.83"	"otu.84"	"otu.85"	"otu.86"	"otu.87"	"otu.88"	"otu.89"	"otu.90"	"otu.91"	"otu.92"	"otu.93"	"otu.94"	"otu.95"	"otu.96"	"otu.97"	"otu.98"	"otu.99"	"otu.100"	"otu.101"	"otu.102"	"otu.103"
"sample.801"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20520117456056e-21	2.87639258871412e-11	4.34095228960363e-18	0.00144494287136459	4.62988516145652e-07	0.00277231485202401	3.42707228543012e-05	0.000885740301908572	0.000578222894188358	0.0091522239736644	0.00143063758040128	0.020208835789655	0.0058272618960366	0.0277186891171686	0.0176148957809973	0.0120740578057108	0.0401227340896504	0.0251629688455669	0.0440680033849254	0.068716721961619	0.0436374656574263	0.0598683314697179	0.0682580363758424	0.070410093662301	0.0541730982147031	0.0299249614304763	0.0771163892856439	0.0546203065100475	0.0319833365842477	0.0538195790553796	0.0628899991717379	0.0507073702102531	0.0389151932996399	0.00419619018502678	0.00702215159478351	0.0038589858408081	0.00288629679649781	0.000381461969211825	0.000668207594384736	0.0051044465345324	0.00094075280430816	8.19547375949264e-05	0.000112251898358908	2.26235350919961e-06	9.84541534440642e-06	0.000549054323231428	4.89921399758466e-05	2.50038066528475e-39	0	0	0	0	0	0	0	0	0	0	0
"sample.811"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000204871572377101	6.76510805110322e-07	1.54333574063071e-09	0.00433773777912461	1.49958668948386e-11	0.00163219459390073	0.000919941947908727	0.000605427970264522	0.00698642900752735	0.00425573024441723	0.00477159278655555	0.00471912946556725	0.00878073835768817	0.0125747592115302	0.0337654237661886	0.0566959521541096	0.0171326214612676	0.051694723624848	0.0703301372364107	0.0367535654079133	0.0695195115880778	0.054876070958544	0.0511165425598646	0.0450227943057713	0.0570950180373491	0.0537030341211895	0.0635087409825991	0.037656180570523	0.0586315474315733	0.0408784830960087	0.0348718352739633	0.0146519580039752	0.0283076347360195	0.00188949775579131	0.00574932284625226	0.0269446953777753	0.0222260658860641	0.0030530286756435	0.00226754864938214	0.000904832765987782	8.23327862035558e-05	0.0108775127643235	8.0942069711861e-07	2.04723550715874e-10	3.34654496146868e-06	7.9681788102729e-22	1.69625313048185e-65	1.07377843728428e-44	0	0	0	0	0	0	0	0	0	0
"sample.821"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35405703143442e-18	7.86403645324687e-05	0.000140611943351085	5.05776031030605e-06	0.0342864223684198	0.00813827926402918	0.0107073402304069	0.00431636370624946	0.0269986873920455	0.00210831689266067	0.000584947031201461	0.0281025096543669	0.00368934167748121	0.012075984050361	0.0414234835221377	0.0353858029981615	0.0148935635319108	0.0297196234862078	0.068113485988316	0.0516800285866763	0.0478478230698723	0.0270463643433268	0.0514111191396522	0.0395359498275712	0.0349241576492114	0.0950600281324682	0.0381400695523579	0.0123668672201902	0.0802072290029565	0.0301909083626991	0.00757903002745753	0.028880242335304	0.0113445584877422	0.0478278536943033	0.0244094531549277	0.008850605744817	0.0242344080717566	6.2410805899038e-05	0.004785895948728	0.00958312155218499	0.000160922725785936	0.000270628956212051	0.00283173726461644	1.24481131310656e-07	2.04046856869678e-15	7.91518000290687e-17	1.5853785773171e-37	0	0	0	0	0	0	0	0	0	0
"sample.831"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.32152205234069e-17	1.13346482762434e-16	2.39357675480045e-17	1.47292177545176e-07	0.000431552284447655	0.000540774876601922	1.2335524255438e-10	6.45701987704743e-06	0.0220337651555848	0.000153879552992778	0.00769559528010993	0.00477542350881856	0.0160364717849406	0.00741326777255611	0.0355260125909636	0.0083052369712789	0.0512341395900268	0.0305512060187178	0.0529174859066495	0.030021581900055	0.0199935483064972	0.0733462761185231	0.017596899931206	0.0343774409665332	0.105019935288147	0.0328911208921877	0.0517480309746992	0.0834667659608442	0.05871998852188	0.0431678970396286	0.0105361455316556	0.0529241382587609	0.0208260217130602	0.0491783690551744	0.00723019629310291	0.00891019548202256	0.00628787823999496	0.0296532114413967	0.000101617214264064	0.00267450983686503	0.00490717059987053	0.00286101124851394	1.57740566771964e-05	1.88349237741691e-07	5.84470470385804e-05	7.705821226103e-22	0.00262997116737288	0.0132342528356915	0	0	0	0	0	0	0	0	0
"sample.841"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.53730109442132e-32	6.8790570387875e-10	0.000198962469678266	0.00363287642118547	7.16124320626868e-09	0.00308474721520752	0.00365062863777943	0.00038429959846501	0.019312356723594	0.00163079046293594	3.7153885935434e-05	0.0185021937933949	0.0141966480909066	0.0182270543845028	0.00497088442524253	0.0239554403402602	0.0153765741899995	0.0460460056735586	0.0310989187282354	0.0520008051166848	0.0706058221713673	0.0665013969800955	0.0997950438088271	0.058553592981226	0.0774559147251305	0.0334976880571992	0.0138906107865295	0.039005757393581	0.0340531467786018	0.0529887849797655	0.031310113782494	0.039920244601117	0.0221952968538916	0.00554098992001576	0.0383711678873447	0.0231591985730737	0.00537965448085705	0.00716928972680045	0.0043591547118425	0.000248180005597782	7.01052673253688e-05	0.0190456267626936	7.851654481249e-11	0.000576845196724476	2.31431135398594e-08	2.33955301111801e-09	1.10898416850404e-17	0	0	0	0	0	0	0	0	0
"sample.851"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.72372981741221e-22	1.25914548504163e-06	0.000311187117876357	1.33914936489738e-13	0.00016857234335924	0.000491914898752159	4.52465394121586e-05	0.00439376576456938	0.00487740533117662	0.00187748648508744	0.000687841612735728	0.0167909015783415	0.0173249727985187	0.00307310342951008	0.00531374721153578	0.0231422003501553	0.127615718324956	0.0622730978921638	0.0242005489278829	0.0164557374995325	0.0222974442004508	0.0499804731629819	0.0404034520150939	0.0336268619663158	0.0854889801786931	0.071559813129901	0.0636345230120963	0.0562497758750597	0.0422992042568548	0.0855357333381919	0.0245689379280114	0.00716788829636078	0.0274647236729894	0.0093729800319395	0.0171520407611804	0.0154079205116951	0.0239714732428095	0.000654130396164358	0.00417423107392149	0.000190271024036262	0.00227242695290246	0.00504589350167506	0.00197894157173419	0.000307969653266625	0.000109145138189612	1.85286089687217e-09	4.00559995281528e-05	3.91059814014156e-12	0	0	0	0	0	0	0	0
"sample.861"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83750562238014e-38	4.60556855134268e-06	1.0650937113583e-14	0.000333623344995841	1.21456516224883e-05	0.000928163991558231	0.000689765219184101	2.70121056769353e-05	0.00281982511207962	0.000165509287268174	0.000248374557811174	0.0311894139887053	0.0195300575221146	0.0353292778193771	0.0154971604358849	0.0156227885769174	0.0332387953028666	0.024186809876792	0.0331945047847319	0.0710774088552946	0.0705048390538071	0.0244528508844603	0.0732426738126719	0.0553538046905664	0.0509465403321256	0.0740147385887974	0.0690394246724808	0.0535556819431318	0.00997946557952151	0.0300448766061849	0.0363789459893716	0.0490778928789725	0.0171241727939367	0.0070201911821235	0.0264046016014095	0.00159564557097873	0.0246742188222444	0.0211536406330853	0.0171949494954934	0.00200591303787319	0.000140270649762555	8.9339130887878e-05	0.00181599461819944	9.68991788754021e-09	9.4025830376014e-05	4.79268107338162e-08	1.98336603276224e-09	0	0	0	0	0	0	0	0
"sample.871"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.49135756511569e-07	2.97452986396168e-07	2.77830113384903e-18	6.4076119264747e-08	0.000233540419163331	6.2768567806876e-05	2.78804668338443e-10	1.3464515115755e-06	0.00304695614597927	0.00168647407667372	0.003072135504578	0.0428210456156327	0.0338402589493634	0.0123603982048811	0.0230643821502603	0.0410295313944432	0.0143510348261387	0.0689171125004004	0.0300819856604657	0.0108497327189591	0.0871702520175694	0.0328440417794412	0.0519722396798123	0.0488813472735732	0.0423282544409305	0.0810963488934083	0.0535390886892226	0.0482855706408463	0.0315728682070831	0.0486101406092701	0.0610109225003166	0.0378347184660096	0.0287890302245474	0.00710596361279662	0.000786099487650482	0.00350660230440502	0.021701680188172	0.00422322376468914	0.000910779025690001	0.0144615059461159	6.0282598402185e-05	0.000957142638066133	2.41825413328587e-05	1.35424708604753e-10	1.9970755188418e-07	2.14993888892492e-17	0.00690742320954962	7.72881988492723e-08	0	0	0	0	0	0	0
"sample.881"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.08696021729703e-90	4.75935116858947e-28	1.75923817876492e-05	1.1527572858778e-16	0.00360746951752461	0.0294782862953043	0.000157209986482743	0.0105248201875667	2.69766635704331e-05	0.00253898704015658	0.0159656518329291	0.0106350131316004	0.00270675368203458	0.000955907476125335	0.0149625965145497	0.0419105273618801	0.0174369621937816	0.0140121341615601	0.0326718113147703	0.0350700934087294	0.0292702616161331	0.0439605666378852	0.0751765238778031	0.0705841581685373	0.0315695510570165	0.0842054194675554	0.0923533713657779	0.0511794736147936	0.0760284346139001	0.0331431077211635	0.084046311855015	0.0213951417754143	0.00758119321200298	0.0141479293725942	0.0115876936921654	0.00503073542820592	0.021880187540511	3.20236041858457e-06	0.00676906955583573	0.000199106163611464	0.00481402825144594	0.00110443153421681	2.36296367650396e-06	3.36805137087327e-06	0.00128557695259559	1.09836016649271e-18	1.01671475197406e-19	0	0	0	0	0	0	0
"sample.891"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.44491486719733e-18	2.40107061958068e-20	0.000537989530279993	2.79167396145268e-08	0.000237096188343592	0.000294463547739365	0.000116191269443903	1.21379976154154e-06	0.000936193560215039	0.0135649924777106	0.0162734699878814	0.00274679546976905	0.0255583763709828	0.0134009652464629	0.0433365486396028	0.0681125966762851	0.0264132767625458	0.0360317404396164	0.0417358006363859	0.0431694682461328	0.0213959879968092	0.100002489509866	0.0359024590492037	0.0799263656675022	0.0355184947222602	0.0884595831450647	0.0611222331410132	0.0539214145392703	0.0459764107554418	0.0119423709333601	0.0359786801352309	0.00914844158844221	0.0131288832022536	0.013445206507673	0.00729532684816298	0.00230063273596951	0.0212113526399604	0.000280121705462053	0.000905655733673891	0.000815476832236443	1.48190914754761e-07	4.83517343797623e-07	0.0274424776725318	2.11045749214601e-09	3.8697681685743e-05	0.00137339667230381	7.97902912007995e-15	0	0	0	0	0	0
"sample.901"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72707072606695e-29	0.000142325939235961	4.99418000851846e-16	0.00014772571685294	1.86857868334442e-06	0.00680319271198576	0.00812246264851568	0.00782290273881735	0.000629591518510278	0.000191002661322325	0.0106754487124363	0.00211141191358201	0.0086677384428389	0.046592771853461	0.0131053461588566	0.030583852207538	0.0296912775179728	0.0242698238588456	0.0664191701026372	0.0198835724982735	0.0784543329627674	0.0745728802845053	0.0739708602727076	0.0647796528281988	0.0442030750020417	0.0176427130654456	0.0526116828264726	0.0482579460484836	0.0230077990082048	0.0178070167146708	0.0644322064045651	0.0387706648144429	0.00842503337526926	0.0471944930971582	0.0163945515859618	0.00577818666020839	0.00991099374934701	0.00264188376778841	0.00515050154940633	0.0027068448343983	0.00474913424620159	1.54802973329189e-05	0.0226327411727718	1.59593043760681e-06	1.757256709433e-06	6.34994863333218e-06	5.40322143087844e-22	1.81365155032589e-05	0	0	0	0	0
"sample.911"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2032912556528e-77	6.40138333722455e-05	0.0020404399469383	4.3279459287572e-07	1.87455609706697e-10	0.000475088898212913	0.0165169718543094	0.00185335942256187	0.00568963461292955	0.00686475303508982	0.0286079545436108	0.0199640106524999	0.0063294133506236	0.0212044709307152	0.0576665815733545	0.0482249560578034	0.0302777278188459	0.0327000802485632	0.059169841776904	0.0602305123615081	0.0454404420942378	0.0728264687125614	0.0455100987423119	0.0525328424146533	0.0716450500262671	0.0443493025682355	0.0279004046226469	0.0485248374894855	0.0295293760337421	0.0187339213770942	0.0271648439555085	0.0661831540668719	0.00598157663082812	0.00796496221436441	0.00941665406016999	0.0052357496113872	0.00685835181437646	0.00500965420984167	0.00972887666103912	9.05262503081545e-06	0.000679185538246448	4.14413422963177e-08	0.000862305434084168	3.26037556089354e-05	5.22323476346258e-19	1.73364612866501e-13	1.16267007942044e-37	0	0	0	0	0
"sample.921"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1146330634542e-08	0.000191920061750943	1.92198008107405e-07	1.18494927734722e-11	2.21312967619676e-07	5.83904555509327e-05	0.0252341111973878	0.0059554729966451	0.000733130884798297	0.0156392836499957	0.00327643450138101	0.00725789178387702	0.00736228833110711	0.0299497471923966	0.0140008893644632	0.0206109759653374	0.0289611458345207	0.0722076702329128	0.0841272284952633	0.0308895226406659	0.0313262710216164	0.104105410991449	0.0248040969761827	0.0380836064355655	0.0325813808891933	0.0542678523932374	0.0571011108012111	0.0530652140121615	0.0656938271783978	0.0306649502380351	0.0475919312391102	0.0112486235140955	0.0173279384417413	0.00738365566613577	0.00705969428945761	0.0327414380251377	0.00129582557224738	0.0280129709420513	0.00397602118497791	4.02301860829296e-05	0.000108014355160816	0.00506285230311833	9.0542422518995e-08	4.64543908041915e-07	6.96153782625335e-14	1.31237915219861e-38	2.41893222705507e-14	4.805302953153e-36	0	0	0	0
"sample.931"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45873205220286e-32	2.60752532302899e-13	4.89664594650836e-07	0.00237845533216673	1.59364911714838e-07	0.0016185838222505	9.17372913729398e-05	0.00110864203573641	0.000658335230395107	0.000500775806074221	0.00400984136956107	0.00685029807318134	0.00309450502255716	0.0160900937609659	0.028887046466033	0.0266096662318485	0.0423795161258348	0.0209562080624175	0.0611228735067672	0.0331524825846733	0.0564907967980626	0.0504473531518397	0.140767713860162	0.0397495190070487	0.0645525758823008	0.0820796003131022	0.0402007768972837	0.0688579144842258	0.0309279314094623	0.0193382284351375	0.0313865821139064	0.0172527320707841	0.0322765703179006	0.00929211650264506	0.00750710683837208	0.00566435954777226	0.0218433425522313	0.0114206527979041	0.0118289276773668	0.000245745770160358	5.6909426490095e-08	0.00043937475597992	2.95018630175665e-08	1.99900122088789e-11	0.00738792219218483	0.000532360441284338	1.9930710584934e-47	0	0	0	0
"sample.941"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.73606674636786e-53	2.76554186298627e-07	0.000227695470539207	0.00786036641501961	3.21313763734576e-06	0.00592098436203461	0.00210010322683217	0.000404787661699102	0.000328153613216431	0.00168871796134742	0.0110629689065573	0.0126438679893809	0.0249744788813294	0.0215707655274957	0.00371513775300011	0.0299760856463136	0.052847808475508	0.030772985696973	0.0398725422447307	0.0381374086366394	0.0552868558593424	0.0644394138488491	0.0540106020049732	0.0338678281741164	0.0634070086429819	0.0562500709556993	0.0317088255620913	0.0941627686810179	0.02122585655777	0.0164276971040916	0.0127123958313897	0.0271216292864143	0.0383598647837534	0.0142168523318644	0.0469620637013492	0.0473467863051616	0.00467218920215757	0.0234677685875789	0.0024814768292154	0.00426586056896969	3.72285982626519e-06	0.0032734246841776	2.08260164457132e-06	8.80976917366743e-05	8.25794919451386e-05	4.79296914423443e-05	3.59415025163329e-27	1.0900791973126e-57	0	0	0
"sample.951"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.05299503384403e-13	0.000401442998025749	2.33128629585172e-32	0.022286652574012	2.65580306085919e-05	3.2567607758436e-06	0.00113017072044483	6.26991940047924e-08	0.000973379769537387	0.00403223580513688	0.0161356700878391	0.0146936280032939	0.0134479989510583	0.0302438726420189	0.0148778231117172	0.0242765721704184	0.0519885468971575	0.0485594236495183	0.0370694837833312	0.0312325663137103	0.0560795526294678	0.0391869532696672	0.0781882097616686	0.0807743570881412	0.0278918507089682	0.0462004811481352	0.0393608637304299	0.02487859228388	0.0335340991156636	0.0761097076297733	0.0394866947039312	0.0153516876044627	0.0324493745634494	0.0134957973907997	0.0182339407389178	0.0179806140862503	0.0184753333494978	0.024422309561005	0.000850866059246609	0.00233388134664908	2.00162045977501e-06	0.00330215645124476	1.06547920746265e-05	1.18345076900113e-20	2.06753688664751e-05	3.30516783863304e-17	2.90463439600917e-11	0	0	0
"sample.961"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.94558811747341e-44	4.3297851809468e-42	7.48429705414495e-06	2.05066920961487e-12	0.0281853341264305	0.00559483137224093	2.66126047786954e-06	0.000275851424091672	0.000795801456424798	0.00363796151255047	0.00844247400358169	0.00575870060977473	0.00688390425065935	0.000496691159742379	0.0215361123988302	0.0159349468265399	0.0285023917221696	0.042056301052525	0.034737350182565	0.0367111263578323	0.0539842313501727	0.0419243645407847	0.0927601864899261	0.0311186928716941	0.051497015691728	0.0877934965840864	0.0780911112158235	0.040416596418025	0.036051094740188	0.061171892981515	0.029810947458783	0.0251153012977093	0.0284020162083005	0.00701446913102504	0.0303220220883855	0.0135169074288727	0.0034389463494573	0.000151248631704753	0.0257510945878024	5.53820850366695e-07	0.0147680475588384	0.0023150825105444	0.000194704299204282	0.00482970561986612	3.35262034710002e-07	1.56551063025196e-13	5.50807574270047e-14	1.08469250514353e-08	0	0
"sample.971"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01383839799723e-17	5.55279968449928e-16	0.000834205810642058	0.00229731438014762	1.76570044649857e-09	0.00073303501614043	0.00766650041625804	0.00417109538255234	0.00508437400599826	0.030552360729409	0.000664680194216607	0.00615625134211293	0.0358859139194184	0.025012045135905	0.00562051407574507	0.00458717148937633	0.0256567025082144	0.0330015362076418	0.0661868118155323	0.0692689793229695	0.0382852633649305	0.0807127382566997	0.0356359550932197	0.0567326956933053	0.0383180613802551	0.0806312984648023	0.0264217401233954	0.0717485041582944	0.039790321184957	0.0367283927437571	0.0187103609180277	0.0145207586383978	0.0217805933157195	0.0232335862578095	0.0185538440208838	0.0295540011022998	0.00110245155006726	0.0144200609185062	0.00714010372834133	0.0186214843060218	0.00276876210207638	0.000296848423247065	0.000912680719323495	3.81060020260954e-12	1.36552401534042e-11	6.20812186061004e-15	2.0867278771146e-13	5.66103018895585e-32	0
"sample.981"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28377195279845e-07	3.86469291323509e-15	2.92063160556133e-06	6.07939627506717e-11	0.00279964922567963	0.000386607051099808	0.00457394327146463	0.00015788210984191	0.00880632696946399	0.0180617419896568	0.000214033564489955	0.0198569374387537	0.00972547328109668	0.0188161889115196	0.036941425507579	0.0267597958657438	0.0273212704648849	0.0756330083950495	0.0232335974214335	0.0696825880672439	0.0425406105122294	0.064741204175658	0.0835554147332274	0.0545958381077497	0.0291996950605465	0.0368319819222813	0.0292598580660263	0.0470588701395072	0.0383179426555109	0.0541615862424553	0.0440413934313066	0.0241237847435213	0.00317757649438655	0.0204949571958988	0.0126721402455064	0.0236954793966228	0.00726655107528867	0.00163523203320525	0.00130456849705052	0.00742648376909338	9.32204768234679e-05	8.53486317493567e-05	2.65990538420241e-05	0.0307199044130867	2.52456089803109e-08	4.9288808225373e-10	1.45843287053983e-08	0
"sample.991"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.51705613861709e-05	1.48678140638991e-08	4.72929515325772e-22	5.08332782583008e-05	4.87562732536063e-12	8.08341653570822e-05	0.000523066091564609	0.00370451641119043	0.00297728630208338	0.00159011289037702	0.00645650148350676	0.0163983824182867	0.0266841186918244	0.0240758338266808	0.0413475277677681	0.00701282725658175	0.0220531699591224	0.067474836959837	0.0507459123086469	0.0368720170997931	0.0235932429909489	0.0541838562069783	0.0338391254503536	0.0437946813289099	0.0643145455446001	0.0464449883421339	0.031814811048817	0.074205759993845	0.0466246471843287	0.030990099117304	0.065185334966092	0.0467940919439217	0.0325104205990049	0.0279494298632654	0.0154528429944398	0.00350266863566052	0.0278632361709595	0.00435942263510279	0.0137929527993692	0.000402118022691389	0.000896710092145463	2.08032792712677e-05	0.00193530476674298	0.00143374737262992	1.82042718139812e-06	3.75878302626998e-07	4.51508501370736e-14	4.65116687315287e-41
